"","year","CO2","CH4","NO2","SGG","location","latitude","longitude","location_name","country","state","count","mean","min","max"
"11806",1978,333.48,1.48385,0.30096,0.000643,"025015",-35.26,140.91,"PINNAROO","Australia","South Australia",343,1.32303206997085,0,44.6
"11807",1978,333.48,1.48385,0.30096,0.000643,"008088",-29.19,115.44,"MINGENEW","Australia","Western Australia",351,1.01937321937322,0,35.2
"11808",1978,333.48,1.48385,0.30096,0.000643,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",364,1.27142857142857,0,57
"11809",1978,333.48,1.48385,0.30096,0.000643,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",364,1.25741758241758,0,54
"11810",1978,333.48,1.48385,0.30096,0.000643,"092037",-40.73,148.12,"SWAN","Australia","Tasmania",365,1.5613698630137,0,27
"11811",1978,333.48,1.48385,0.30096,0.000643,"037051",-22.39,143.04,"WINTON","Australia","Queensland",365,1.28027397260274,0,93.4
"11812",1978,333.48,1.48385,0.30096,0.000643,"010636",-33.16,117.67,"THE","Australia","Western Australia",365,1.03506849315068,0,32.2
"11813",1978,333.48,1.48385,0.30096,0.000643,"054036",-29.24,150.89,"WALLANGRA","Australia","New South Wales",365,2.92383561643836,0,78.2
"11814",1978,333.48,1.48385,0.30096,0.000643,"032032",-18.59,146.25,"MACKNADE","Australia","Queensland",356,6.4938202247191,0,371.6
"11815",1978,333.48,1.48385,0.30096,0.000643,"010045",-31.01,117.13,"EJANDING","Australia","Western Australia",365,0.85013698630137,0,42.4
"11816",1978,333.48,1.48385,0.30096,0.000643,"009520",-34.61,118.75,"CAPE","Australia","Western Australia",363,2.35096418732782,0,78
"11817",1978,333.48,1.48385,0.30096,0.000643,"010536",-32.33,117.87,"CORRIGIN","Australia","Western Australia",365,1.12191780821918,0,26.4
"11818",1978,333.48,1.48385,0.30096,0.000643,"009557",-33.95,120.12,"HOPETOUN","Australia","Western Australia",357,1.81288515406162,0,42
"11819",1978,333.48,1.48385,0.30096,0.000643,"008141",-28.38,114.45,"WILLI","Australia","Western Australia",365,1.33369863013699,0,36.8
"11820",1978,333.48,1.48385,0.30096,0.000643,"025507",-36.1,140.35,"KEITH","Australia","South Australia",365,1.21616438356164,0,42
"11821",1978,333.48,1.48385,0.30096,0.000643,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",365,2.08328767123288,0,91.6
"11822",1978,333.48,1.48385,0.30096,0.000643,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",307,2.71400651465798,0,62.4
"11823",1978,333.48,1.48385,0.30096,0.000643,"018045",-33.95,135.27,"LAKE","Australia","South Australia",365,1.42630136986301,0,24
"11824",1978,333.48,1.48385,0.30096,0.000643,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",365,2.00383561643836,0,49.6
"11825",1978,333.48,1.48385,0.30096,0.000643,"016022",-32,134.88,"KONDOOLKA","Australia","South Australia",364,0.850274725274725,0,16
"11826",1978,333.48,1.48385,0.30096,0.000643,"079036",-36.74,141.94,"NATIMUK","Australia","Victoria",332,1.41506024096386,0,35.2
"11827",1978,333.48,1.48385,0.30096,0.000643,"077030",-36.01,143.03,"NARRAPORT","Australia","Victoria",365,1.12082191780822,0,46.6
"11828",1978,333.48,1.48385,0.30096,0.000643,"010091",-31.63,117.01,"MECKERING","Australia","Western Australia",357,0.873949579831933,0,20.4
"11829",1978,333.48,1.48385,0.30096,0.000643,"009619",-34.15,116.02,"WILGARRUP","Australia","Western Australia",365,2.36767123287671,0,35
"11830",1978,333.48,1.48385,0.30096,0.000643,"069006",-35.72,149.78,"BETTOWYND","Australia","New South Wales",365,3.73808219178082,0,203
"11831",1978,333.48,1.48385,0.30096,0.000643,"024535",-34.57,139.6,"SWAN","Australia","South Australia",365,0.728767123287671,0,24.6
"11832",1978,333.48,1.48385,0.30096,0.000643,"099001",-39.48,147.32,"DEAL","Australia","Tasmania",365,1.99178082191781,0,40.2
"11833",1978,333.48,1.48385,0.30096,0.000643,"008106",-29.37,116.4,"PERANGERY","Australia","Western Australia",365,0.889041095890411,0,43.2
"11834",1978,333.48,1.48385,0.30096,0.000643,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,3.97753424657534,0,81.6
"11835",1978,333.48,1.48385,0.30096,0.000643,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,4.27068493150685,0,160
"11836",1978,333.48,1.48385,0.30096,0.000643,"018065",-33.87,136.38,"PINESIDE","Australia","South Australia",365,1.11123287671233,0,26.6
"11837",1978,333.48,1.48385,0.30096,0.000643,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",365,1.26082191780822,0,60
"11838",1978,333.48,1.48385,0.30096,0.000643,"086117",-37.48,145.15,"TOOROURRONG","Australia","Victoria",365,3.17205479452055,0,77
"11839",1978,333.48,1.48385,0.30096,0.000643,"010537",-34.3,117.57,"CRANBROOK","Australia","Western Australia",317,1.36498422712934,0,28.6
"11840",1978,333.48,1.48385,0.30096,0.000643,"091044",-40.92,145.14,"IRISHTOWN","Australia","Tasmania",302,3.73973509933775,0,45.2
"11841",1978,333.48,1.48385,0.30096,0.000643,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",313,1.84472843450479,0,45.2
"11842",1978,333.48,1.48385,0.30096,0.000643,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",365,1.73698630136986,0,50.2
"11843",1978,333.48,1.48385,0.30096,0.000643,"061014",-32.64,151.42,"BRANXTON","Australia","New South Wales",361,2.90858725761773,0,89.4
"11844",1978,333.48,1.48385,0.30096,0.000643,"018049",-34.12,136.16,"NORTH","Australia","South Australia",361,1.02714681440443,0,30.4
"11845",1978,333.48,1.48385,0.30096,0.000643,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",365,0.828493150684932,0,20.2
"11846",1978,333.48,1.48385,0.30096,0.000643,"009564",-34.94,117.92,"KING","Australia","Western Australia",365,2.79561643835616,0,33.2
"11847",1978,333.48,1.48385,0.30096,0.000643,"055055",-30.96,150.46,"CARROLL","Australia","New South Wales",365,2.70904109589041,0,58.8
"11848",1978,333.48,1.48385,0.30096,0.000643,"092012",-41.64,147.97,"FINGAL","Australia","Tasmania",365,2.27123287671233,0,75.6
"11849",1978,333.48,1.48385,0.30096,0.000643,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",365,1.35945205479452,0,27.6
"11850",1978,333.48,1.48385,0.30096,0.000643,"048031",-29.55,148.59,"COLLARENEBRI","Australia","New South Wales",360,2.17777777777778,0,118.8
"11851",1978,333.48,1.48385,0.30096,0.000643,"061010",-32.59,151.78,"CLARENCE","Australia","New South Wales",365,4.08164383561644,0,117.6
"11852",1978,333.48,1.48385,0.30096,0.000643,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",365,1.00904109589041,0,24.2
"11853",1978,333.48,1.48385,0.30096,0.000643,"037043",-21.61,138.31,"URANDANGIE","Australia","Queensland",364,1.06703296703297,0,52.8
"11854",1978,333.48,1.48385,0.30096,0.000643,"080009",-36.48,143.35,"COONOOER","Australia","Victoria",365,1.37369863013699,0,50.2
"11855",1978,333.48,1.48385,0.30096,0.000643,"008066",-30.7,117.06,"KOKARDINE","Australia","Western Australia",365,1.00109589041096,0,28.8
"11856",1978,333.48,1.48385,0.30096,0.000643,"004035",-20.78,117.15,"ROEBOURNE","Australia","Western Australia",365,0.864657534246575,0,37.4
"11857",1978,333.48,1.48385,0.30096,0.000643,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",316,2.19556962025316,0,46
"11858",1978,333.48,1.48385,0.30096,0.000643,"010123",-31.99,117.93,"THE","Australia","Western Australia",365,1.04109589041096,0,39.4
"11859",1978,333.48,1.48385,0.30096,0.000643,"094063",-42.79,147.56,"SORELL","Australia","Tasmania",365,1.52054794520548,0,39.6
"11860",1978,333.48,1.48385,0.30096,0.000643,"077008",-35.93,142.85,"BIRCHIP","Australia","Victoria",365,1.23671232876712,0,54.2
"11861",1978,333.48,1.48385,0.30096,0.000643,"006055",-27.75,115.83,"WOOLGORONG","Australia","Western Australia",365,0.752876712328767,0,30
"11862",1978,333.48,1.48385,0.30096,0.000643,"017024",-30.07,138.27,"FARINA","Australia","South Australia",365,0.544383561643836,0,29.5
"11863",1978,333.48,1.48385,0.30096,0.000643,"055045",-31.18,150.03,"CURLEWIS","Australia","New South Wales",365,2.07890410958904,0,36.6
"11864",1978,333.48,1.48385,0.30096,0.000643,"017031",-29.65,138.06,"MARREE","Australia","South Australia",365,0.556712328767123,0,29.2
"11865",1978,333.48,1.48385,0.30096,0.000643,"016032",-32.52,136.49,"NONNING","Australia","South Australia",365,0.679452054794521,0,16.6
"11866",1978,333.48,1.48385,0.30096,0.000643,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",365,0.433972602739726,0,22
"11867",1978,333.48,1.48385,0.30096,0.000643,"031055",-16.47,145.37,"SOUTH","Australia","Queensland",365,4.82547945205479,0,172.4
"11868",1978,333.48,1.48385,0.30096,0.000643,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",330,2.89121212121212,0,59.6
"11869",1978,333.48,1.48385,0.30096,0.000643,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",327,1.54281345565749,0,56.2
"11870",1978,333.48,1.48385,0.30096,0.000643,"007095",-28.23,117.65,"YOWERAGABBIE","Australia","Western Australia",365,0.681643835616438,0,41
"11871",1978,333.48,1.48385,0.30096,0.000643,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,3.24082191780822,0,53.2
"11872",1978,333.48,1.48385,0.30096,0.000643,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",363,1.62589531680441,0,38.8
"11873",1978,333.48,1.48385,0.30096,0.000643,"095016",-42.34,146.75,"OSTERLEY","Australia","Tasmania",364,1.81428571428571,0,34
"11874",1978,333.48,1.48385,0.30096,0.000643,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",365,1.38931506849315,0,37.5
"11875",1978,333.48,1.48385,0.30096,0.000643,"038002",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",365,0.422465753424658,0,21.8
"11876",1978,333.48,1.48385,0.30096,0.000643,"007007",-26.98,116.54,"BOOLARDY","Australia","Western Australia",365,0.807397260273973,0,71.4
"11877",1978,333.48,1.48385,0.30096,0.000643,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,3.48219178082192,0,42.6
"11878",1978,333.48,1.48385,0.30096,0.000643,"009561",-34.49,117.63,"KENDENUP","Australia","Western Australia",361,1.62382271468144,0,39
"11879",1978,333.48,1.48385,0.30096,0.000643,"050031",-32.73,148.19,"PEAK","Australia","New South Wales",365,2.25698630136986,0,35.9
"11880",1978,333.48,1.48385,0.30096,0.000643,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",363,1.07465564738292,0,52
"11881",1978,333.48,1.48385,0.30096,0.000643,"068016",-34.27,150.81,"CATARACT","Australia","New South Wales",365,5.53452054794521,0,294.9
"11882",1978,333.48,1.48385,0.30096,0.000643,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",320,3.058125,0,71.2
"11883",1978,333.48,1.48385,0.30096,0.000643,"046042",-30.85,143.09,"WHITE","Australia","New South Wales",365,0.986849315068493,0,31.6
"11884",1978,333.48,1.48385,0.30096,0.000643,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",365,1.58520547945205,0,46
"11885",1978,333.48,1.48385,0.30096,0.000643,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",365,1.23452054794521,0,35.2
"11886",1978,333.48,1.48385,0.30096,0.000643,"018033",-31.97,133.76,"GOODE","Australia","South Australia",365,1.09972602739726,0,28.6
"11887",1978,333.48,1.48385,0.30096,0.000643,"009591",-34.64,117.38,"PARDELUP","Australia","Western Australia",361,2.21606648199446,0,53
"11888",1978,333.48,1.48385,0.30096,0.000643,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",363,0.807988980716253,0,31
"11889",1978,333.48,1.48385,0.30096,0.000643,"018002",-31.83,132.63,"PENNALUMBA","Australia","South Australia",365,1.04301369863014,0,31.2
"11890",1978,333.48,1.48385,0.30096,0.000643,"033035",-19.54,147.41,"KALAMIA","Australia","Queensland",354,3.29237288135593,0,229
"11891",1978,333.48,1.48385,0.30096,0.000643,"005008",-21.19,115.98,"MARDIE","Australia","Western Australia",365,0.504657534246575,0,27
"11892",1978,333.48,1.48385,0.30096,0.000643,"012065",-32.2,121.78,"NORSEMAN","Australia","Western Australia",365,0.664383561643836,0,28.2
"11893",1978,333.48,1.48385,0.30096,0.000643,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",329,1.14893617021277,0,30.6
"11894",1978,333.48,1.48385,0.30096,0.000643,"075012",-35.42,144.6,"WAKOOL","Australia","New South Wales",365,1.49753424657534,0,33.4
"11895",1978,333.48,1.48385,0.30096,0.000643,"024515",-35.3,139.03,"LANGHORNE","Australia","South Australia",364,1.25576923076923,0,28.8
"11896",1978,333.48,1.48385,0.30096,0.000643,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",326,1.37484662576687,0,43.6
"11897",1978,333.48,1.48385,0.30096,0.000643,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,3.15780821917808,0,107
"11898",1978,333.48,1.48385,0.30096,0.000643,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,3.59068493150685,0,118.6
"11899",1978,333.48,1.48385,0.30096,0.000643,"042023",-26.66,150.18,"MILES","Australia","Queensland",361,1.92437673130194,0,48.6
"11900",1978,333.48,1.48385,0.30096,0.000643,"094061",-42.93,147.52,"SANDFORD","Australia","Tasmania",365,1.69643835616438,0,35.2
"11901",1978,333.48,1.48385,0.30096,0.000643,"010112",-31.19,118.1,"NUNGARIN","Australia","Western Australia",351,1.02136752136752,0,38.4
"11902",1978,333.48,1.48385,0.30096,0.000643,"041024",-27.21,151.85,"DOCTORS","Australia","Queensland",365,2.60246575342466,0,43.6
"11903",1978,333.48,1.48385,0.30096,0.000643,"039037",-24.79,152.36,"FAIRYMEAD","Australia","Queensland",365,2.93534246575342,0,56.8
"11904",1978,333.48,1.48385,0.30096,0.000643,"012052",-29.69,121.03,"MENZIES","Australia","Western Australia",365,0.596986301369863,0,23.6
"11905",1978,333.48,1.48385,0.30096,0.000643,"087034",-38.07,144.33,"LOVELY","Australia","Victoria",365,2.12438356164384,0,60.4
"11906",1978,333.48,1.48385,0.30096,0.000643,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,4.04657534246575,0,71.4
"11907",1978,333.48,1.48385,0.30096,0.000643,"079010",-36.78,142.4,"DRUNG","Australia","Victoria",365,1.21698630136986,0,33.6
"11908",1978,333.48,1.48385,0.30096,0.000643,"024501",-34.1,139.17,"AUSTRALIA","Australia","South Australia",365,1.02575342465753,0,30.6
"11909",1978,333.48,1.48385,0.30096,0.000643,"040013",-25.82,152.62,"COWAL","Australia","Queensland",365,3.05095890410959,0,81.6
"11910",1978,333.48,1.48385,0.30096,0.000643,"010126",-31.12,117.79,"TRAYNING","Australia","Western Australia",365,0.995068493150685,0,31.8
"11911",1978,333.48,1.48385,0.30096,0.000643,"040152",-26.24,151.94,"MURGON","Australia","Queensland",330,3.06454545454545,0,99.2
"11912",1978,333.48,1.48385,0.30096,0.000643,"018001",-33.91,136.57,"ARNO","Australia","South Australia",365,1.07671232876712,0,26
"11913",1978,333.48,1.48385,0.30096,0.000643,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",349,1.17106017191977,0,50.2
"11914",1978,333.48,1.48385,0.30096,0.000643,"044054",-28.81,147.12,"MULGA","Australia","Queensland",365,1.63287671232877,0,43.4
"11915",1978,333.48,1.48385,0.30096,0.000643,"010149",-31.34,117.82,"CODG","Australia","Western Australia",363,0.991184573002755,0,46
"11916",1978,333.48,1.48385,0.30096,0.000643,"078043",-36.11,141.42,"YANAC","Australia","Victoria",365,1.18904109589041,0,35.8
"11917",1978,333.48,1.48385,0.30096,0.000643,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",365,2.54520547945205,0,68.6
"11918",1978,333.48,1.48385,0.30096,0.000643,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,2.56931506849315,0,65.6
"11919",1978,333.48,1.48385,0.30096,0.000643,"070028",-34.74,148.89,"YASS","Australia","New South Wales",365,2.60054794520548,0,49.2
"11920",1978,333.48,1.48385,0.30096,0.000643,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",348,2.11235632183908,0,38.4
"11921",1978,333.48,1.48385,0.30096,0.000643,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,2.12301369863014,0,46
"11922",1978,333.48,1.48385,0.30096,0.000643,"080065",-35.88,145.55,"YARROWEYAH","Australia","Victoria",364,1.72087912087912,0,92
"11923",1978,333.48,1.48385,0.30096,0.000643,"023721",-35.06,138.56,"HAPPY","Australia","South Australia",365,1.95232876712329,0,31.2
"11924",1978,333.48,1.48385,0.30096,0.000643,"010032",-31,117.39,"COWCOWING","Australia","Western Australia",364,0.935164835164835,0,22.6
"11925",1978,333.48,1.48385,0.30096,0.000643,"010670",-32.5,119.36,"LAKE","Australia","Western Australia",363,1.29917355371901,0,67.4
"11926",1978,333.48,1.48385,0.30096,0.000643,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,4.11835616438356,0,207.2
"11927",1978,333.48,1.48385,0.30096,0.000643,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",354,2.50960451977401,0,36.4
"11928",1978,333.48,1.48385,0.30096,0.000643,"010525",-33.85,117.64,"BROOMEHILL","Australia","Western Australia",365,0.955342465753425,0,22
"11929",1978,333.48,1.48385,0.30096,0.000643,"077039",-35.5,142.85,"SEA","Australia","Victoria",353,1.31104815864023,0,46.4
"11930",1978,333.48,1.48385,0.30096,0.000643,"019001",-33.05,138.43,"APPILA","Australia","South Australia",362,1.10386740331492,0,29.2
"11931",1978,333.48,1.48385,0.30096,0.000643,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",365,0.385753424657534,0,18
"11932",1978,333.48,1.48385,0.30096,0.000643,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",302,2.90596026490066,0,47.8
"11933",1978,333.48,1.48385,0.30096,0.000643,"010505",-33.34,117.03,"ARTHUR","Australia","Western Australia",365,1.09315068493151,0,35.2
"11934",1978,333.48,1.48385,0.30096,0.000643,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",365,0.852876712328767,0,24
"11935",1978,333.48,1.48385,0.30096,0.000643,"008079",-29.02,115.62,"MANARRA","Australia","Western Australia",363,0.97465564738292,0,32.2
"11936",1978,333.48,1.48385,0.30096,0.000643,"040082",-27.55,152.34,"UNIVERSITY","Australia","Queensland",365,2.79890410958904,0,80.8
"11937",1978,333.48,1.48385,0.30096,0.000643,"040043",-27.03,153.47,"CAPE","Australia","Queensland",365,3.71397260273973,0,60.8
"11938",1978,333.48,1.48385,0.30096,0.000643,"068034",-35.09,150.8,"POINT","Australia","New South Wales",365,4.25424657534247,0,72.7
"11939",1978,333.48,1.48385,0.30096,0.000643,"080004",-35.98,143.85,"CANARY","Australia","Victoria",365,1.29041095890411,0,37.4
"11940",1978,333.48,1.48385,0.30096,0.000643,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",344,2.72703488372093,0,44.4
"11941",1978,333.48,1.48385,0.30096,0.000643,"010039",-31.01,117.2,"DOODARDING","Australia","Western Australia",365,0.993698630136986,0,91.2
"11942",1978,333.48,1.48385,0.30096,0.000643,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",365,0.905205479452055,0,36
"11943",1978,333.48,1.48385,0.30096,0.000643,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,2.78356164383562,0,60.6
"11944",1978,333.48,1.48385,0.30096,0.000643,"009519",-33.54,115.02,"CAPE","Australia","Western Australia",365,2.05041095890411,0,40.2
"11945",1978,333.48,1.48385,0.30096,0.000643,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",365,2.21150684931507,0,50
"11946",1978,333.48,1.48385,0.30096,0.000643,"007057",-28.06,117.84,"MOUNT","Australia","Western Australia",354,0.787005649717514,0,40
"11947",1978,333.48,1.48385,0.30096,0.000643,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",365,2.57808219178082,0,69
"11948",1978,333.48,1.48385,0.30096,0.000643,"014042",-12.33,133.06,"OENPELLI","Australia","Northern Territory",365,3.68739726027397,0,68.2
"11949",1978,333.48,1.48385,0.30096,0.000643,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",324,1.22253086419753,0,33
